[19/4/2022 19:53:42] /ghost
[19/4/2022 19:53:51] /ghost
[19/4/2022 20:7:17] /goto Lorde Kycas
[19/4/2022 20:7:36] /goto Lord Kycas
[19/4/2022 20:7:45] /goto Lord Kycas
[19/4/2022 20:8:13] /goto STAFF Hermes
[19/4/2022 20:10:2] /goto Lord Kycas
[19/4/2022 20:10:55] /goto Lord Kycas
[19/4/2022 20:12:43] /goto Lord Kycas
[19/4/2022 20:13:45] /goto Druidox
[20/4/2022 20:45:22] /m dragon lord
[20/4/2022 20:45:27] /m dragon lord
[20/4/2022 20:45:29] /m dragon lord
[20/4/2022 20:45:39] /goto tartaruga mineira
[20/4/2022 20:45:51] /m dragon lord
[20/4/2022 20:45:52] /m dragon lord
[20/4/2022 20:45:52] /m dragon lord
[20/4/2022 20:45:53] /m dragon lord
[20/4/2022 20:45:54] /m dragon lord
[20/4/2022 20:45:54] /m dragon lord
[20/4/2022 20:45:55] /m dragon lord
[20/4/2022 20:46:0] /m dragon lord
[20/4/2022 20:46:2] /goto tartaruga mineira
[20/4/2022 20:46:17] /m dragon lord
[20/4/2022 20:46:18] /m dragon lord
[20/4/2022 20:46:20] /m dragon lord
[20/4/2022 20:46:21] /m dragon lord
[20/4/2022 20:46:22] /m dragon lord
[20/4/2022 20:46:23] /m dragon lord
[20/4/2022 20:46:24] /m dragon lord
[20/4/2022 20:46:25] /m dragon lord
[20/4/2022 20:46:25] /m dragon lord
[20/4/2022 20:46:30] /goto tartaruga mineira
[20/4/2022 20:46:39] /m dragon lord
[20/4/2022 20:48:3] /goto tartaruga mineira
[20/4/2022 20:48:11] /goto tartaruga mineira
[20/4/2022 20:48:17] /goto tartaruga mineira
[20/4/2022 20:48:24] /goto tartaruga mineira
[20/4/2022 20:48:27] /goto tartaruga mineira
[20/4/2022 20:48:35] /m dragon lord
[20/4/2022 20:48:36] /m dragon lord
[20/4/2022 20:48:37] /m dragon lord
[20/4/2022 20:48:38] /m dragon lord
[20/4/2022 20:48:39] /m dragon lord
[20/4/2022 20:48:40] /m dragon lord
[20/4/2022 20:48:41] /m dragon lord
[20/4/2022 20:48:41] /m dragon lord
[20/4/2022 20:48:42] /m dragon lord
[20/4/2022 20:48:44] /goto tartaruga mineira
[20/4/2022 20:49:45] /goto tartaruga mineira
[20/4/2022 20:50:24] /goto tartaruga mineira
[20/4/2022 20:50:34] /goto Palizao
[20/4/2022 20:59:13] /c tartaruga mineira
[20/4/2022 20:59:38] /i 7735
[20/4/2022 21:0:3] /i 8918
[20/4/2022 21:0:21] /i 2495
[20/4/2022 21:6:11] /a 1
[20/4/2022 21:6:13] /a 1
[20/4/2022 21:6:22] /c tartaruga mineira
[20/4/2022 21:6:41] /goto Palizao
[20/4/2022 21:7:0] /c tartaruga mineira
[20/4/2022 21:8:51] /ghost
[20/4/2022 21:9:18] /m infernalist
[20/4/2022 21:9:19] /m infernalist
[20/4/2022 21:9:20] /m infernalist
[20/4/2022 21:9:22] /m infernalist
[20/4/2022 21:10:51] /m infernalist
[20/4/2022 21:10:52] /m infernalist
[20/4/2022 21:10:52] /m infernalist
[20/4/2022 21:10:54] /m infernalist
[20/4/2022 21:10:57] /m infernalist
[20/4/2022 21:10:58] /m infernalist
[20/4/2022 21:10:59] /m infernalist
[20/4/2022 21:11:0] /m infernalist
[20/4/2022 21:11:0] /m infernalist
[20/4/2022 21:11:4] /m infernalist
[20/4/2022 21:11:7] /m infernalist
[20/4/2022 21:11:8] /m infernalist
[20/4/2022 21:11:10] /m infernalist
[20/4/2022 21:11:10] /m infernalist
[20/4/2022 21:11:11] /m infernalist
[20/4/2022 21:11:12] /m infernalist
[20/4/2022 21:11:13] /m infernalist
[20/4/2022 21:11:14] /m infernalist
[20/4/2022 21:11:14] /m infernalist
[20/4/2022 21:11:15] /m infernalist
[20/4/2022 21:11:16] /m infernalist
[20/4/2022 21:12:14] /i 2160
[20/4/2022 21:12:19] /i 2160
[20/4/2022 21:12:39] /i 2365
[20/4/2022 21:12:40] /i 2365
[20/4/2022 21:13:15] /m demon
[20/4/2022 21:13:25] /m demon
[20/4/2022 22:29:13] /i 2365
[20/4/2022 22:29:14] /i 2365
[20/4/2022 22:29:16] /i 2365
[20/4/2022 22:29:38] /i 2160
[20/4/2022 22:29:39] /i 2160
[20/4/2022 22:29:40] /i 2160
[20/4/2022 22:30:2] /i 8889
[20/4/2022 22:41:32] /ghost
[20/4/2022 22:42:7] /i 2495
[20/4/2022 22:42:37] /i 8888
[20/4/2022 22:43:3] /i 2495
[20/4/2022 22:46:1] /goto Gedeao Arrogante
[20/4/2022 22:46:58] /a 1
[20/4/2022 22:46:59] /a 1
[20/4/2022 22:47:15] /c Gedeao Arrogante
[20/4/2022 22:47:41] /a 1
[20/4/2022 22:47:42] /a 1
[20/4/2022 22:47:59] /c Gedeao Arrogante
[20/4/2022 22:48:43] /goto Gedeao Arrogante
[20/4/2022 22:49:12] /i 2160
[20/4/2022 22:49:13] /i 2160
[20/4/2022 22:51:46] /goto Palizao
[20/4/2022 22:52:5] /goto Gedeao Arrogante
[21/4/2022 10:20:21] /ghost
[21/4/2022 10:20:28] /goto Zellians
[21/4/2022 10:20:35] /goto Zellians
[21/4/2022 10:20:45] /goto palizao
[21/4/2022 10:23:11] /ghost
[21/4/2022 10:23:23] /goto zellian
[21/4/2022 10:23:35] /goto zellians
[21/4/2022 10:24:0] /addskill Xivas,Level 20
[21/4/2022 10:24:50] /addskill Xivas,Level 20
[21/4/2022 10:24:56] /addskill Xivas,Level 20
[21/4/2022 10:25:27] /addskill Xivas,Level 20
[21/4/2022 10:25:29] /addskill Xivas,Level 20
[21/4/2022 10:25:29] /addskill Xivas,Level 20
[21/4/2022 10:25:30] /addskill Xivas,Level 20
[21/4/2022 10:25:30] /addskill Xivas,Level 20
[21/4/2022 10:25:30] /addskill Xivas,Level 20
[21/4/2022 10:25:30] /addskill Xivas,Level 20
[21/4/2022 10:25:31] /addskill Xivas,Level 20
[21/4/2022 10:25:31] /addskill Xivas,Level 20
[21/4/2022 10:25:31] /addskill Xivas,Level 20
[21/4/2022 10:25:31] /addskill Xivas,Level 20
[21/4/2022 10:25:31] /addskill Xivas,Level 20
[21/4/2022 10:25:31] /addskill Xivas,Level 20
[21/4/2022 10:25:32] /addskill Xivas,Level 20
[21/4/2022 10:25:32] /addskill Xivas,Level 20
[21/4/2022 10:25:32] /addskill Xivas,Level 20
[21/4/2022 10:25:32] /addskill Xivas,Level 20
[21/4/2022 10:25:32] /addskill Xivas,Level 20
[21/4/2022 10:25:33] /addskill Xivas,Level 20
[21/4/2022 10:25:33] /addskill Xivas,Level 20
[21/4/2022 10:25:33] /addskill Xivas,Level 20
[21/4/2022 10:25:33] /addskill Xivas,Level 20
[21/4/2022 10:25:33] /addskill Xivas,Level 20
[21/4/2022 10:25:34] /addskill Xivas,Level 20
[21/4/2022 10:25:34] /addskill Xivas,Level 20
[21/4/2022 10:25:34] /addskill Xivas,Level 20
[21/4/2022 10:25:34] /addskill Xivas,Level 20
[21/4/2022 10:25:34] /addskill Xivas,Level 20
[21/4/2022 10:25:35] /addskill Xivas,Level 20
[21/4/2022 10:25:35] /addskill Xivas,Level 20
[21/4/2022 10:25:35] /addskill Xivas,Level 20
[21/4/2022 10:25:35] /addskill Xivas,Level 20
[21/4/2022 10:25:35] /addskill Xivas,Level 20
[21/4/2022 10:25:36] /addskill Xivas,Level 20
[21/4/2022 10:25:36] /addskill Xivas,Level 20
[21/4/2022 10:25:36] /addskill Xivas,Level 20
[21/4/2022 10:25:36] /addskill Xivas,Level 20
[21/4/2022 10:25:36] /addskill Xivas,Level 20
[21/4/2022 10:25:37] /addskill Xivas,Level 20
[21/4/2022 10:25:37] /addskill Xivas,Level 20
[21/4/2022 10:25:37] /addskill Xivas,Level 20
[21/4/2022 10:25:37] /addskill Xivas,Level 20
[21/4/2022 10:25:38] /addskill Xivas,Level 20
[21/4/2022 10:25:38] /addskill Xivas,Level 20
[21/4/2022 10:25:38] /addskill Xivas,Level 20
[21/4/2022 10:25:38] /addskill Xivas,Level 20
[21/4/2022 10:25:38] /addskill Xivas,Level 20
[21/4/2022 10:25:39] /addskill Xivas,Level 20
[21/4/2022 10:25:39] /addskill Xivas,Level 20
[21/4/2022 10:26:4] /addskill Xivas,Level 20
[21/4/2022 10:26:4] /addskill Xivas,Level 20
[21/4/2022 10:26:5] /addskill Xivas,Level 20
[21/4/2022 10:26:5] /addskill Xivas,Level 20
[21/4/2022 10:26:5] /addskill Xivas,Level 20
[21/4/2022 10:26:5] /addskill Xivas,Level 20
[21/4/2022 10:26:5] /addskill Xivas,Level 20
[21/4/2022 10:26:6] /addskill Xivas,Level 20
[21/4/2022 10:26:6] /addskill Xivas,Level 20
[21/4/2022 10:26:6] /addskill Xivas,Level 20
[21/4/2022 10:26:6] /addskill Xivas,Level 20
[21/4/2022 10:26:7] /addskill Xivas,Level 20
[21/4/2022 10:26:7] /addskill Xivas,Level 20
[21/4/2022 10:26:7] /addskill Xivas,Level 20
[21/4/2022 10:26:7] /addskill Xivas,Level 20
[21/4/2022 10:26:7] /addskill Xivas,Level 20
[21/4/2022 10:26:7] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:8] /addskill Xivas,Level 20
[21/4/2022 10:26:9] /addskill Xivas,Level 20
[21/4/2022 10:26:9] /addskill Xivas,Level 20
[21/4/2022 10:26:9] /addskill Xivas,Level 20
[21/4/2022 10:26:9] /addskill Xivas,Level 20
[21/4/2022 10:26:9] /addskill Xivas,Level 20
[21/4/2022 10:26:10] /addskill Xivas,Level 20
[21/4/2022 10:26:10] /addskill Xivas,Level 20
[21/4/2022 10:26:10] /addskill Xivas,Level 20
[21/4/2022 10:26:10] /addskill Xivas,Level 20
[21/4/2022 10:26:10] /addskill Xivas,Level 20
[21/4/2022 10:26:11] /addskill Xivas,Level 20
[21/4/2022 10:26:11] /addskill Xivas,Level 20
[21/4/2022 10:26:11] /addskill Xivas,Level 20
[21/4/2022 17:44:21] /ghost
[21/4/2022 17:44:48] /goto tartaruga mineira
[21/4/2022 17:45:0] /goto tartaruga mineira
[21/4/2022 17:45:6] /goto tartaruga mineira
[21/4/2022 17:45:9] /goto tartaruga mineira
[21/4/2022 17:45:11] /goto tartaruga mineira
[21/4/2022 17:45:16] /goto tartaruga mineira
[21/4/2022 17:45:18] /goto tartaruga mineira
[21/4/2022 17:45:21] /goto tartaruga mineira
[21/4/2022 17:45:24] /goto tartaruga mineira
[21/4/2022 17:45:29] /goto tartaruga mineira
[21/4/2022 17:45:34] /goto tartaruga mineira
[21/4/2022 17:45:37] /goto tartaruga mineira
[21/4/2022 17:45:39] /goto tartaruga mineira
[21/4/2022 17:46:0] /i demon
[21/4/2022 17:46:9] /m demon
[21/4/2022 17:46:10] /m demon
[21/4/2022 17:46:11] /m demon
[21/4/2022 17:46:13] /m demon
[21/4/2022 17:46:15] /m demon
[21/4/2022 17:46:17] /m demon
[21/4/2022 17:46:22] /m demon
[21/4/2022 17:46:23] /m demon
[21/4/2022 17:46:24] /m demon
[21/4/2022 17:46:25] /m demon
[21/4/2022 17:46:26] /m demon
[21/4/2022 17:46:27] /m demon
[21/4/2022 17:46:28] /m demon
[21/4/2022 17:46:35] /i demon
[21/4/2022 17:46:37] /i demon
[21/4/2022 17:46:41] /i demon
[21/4/2022 17:46:42] /m demon
[21/4/2022 17:46:45] /m demon
[21/4/2022 17:46:47] /m demon
[21/4/2022 17:46:48] /m demon
[21/4/2022 17:46:49] /m demon
[21/4/2022 17:46:50] /m demon
[21/4/2022 17:46:51] /m demon
[21/4/2022 17:46:52] /m demon
[21/4/2022 17:46:53] /m demon
[21/4/2022 17:46:54] /m demon
[21/4/2022 17:46:55] /m demon
[21/4/2022 17:46:58] /goto tartaruga mineira
[21/4/2022 17:47:6] /goto tartaruga mineira
[21/4/2022 17:47:15] /m demon
[21/4/2022 17:47:16] /m demon
[21/4/2022 17:47:17] /m demon
[21/4/2022 17:47:17] /m demon
[21/4/2022 17:47:18] /m demon
[21/4/2022 17:47:18] /m demon
[21/4/2022 17:47:19] /m demon
[21/4/2022 17:47:19] /m demon
[21/4/2022 17:47:20] /m demon
[21/4/2022 17:47:20] /m demon
[21/4/2022 17:47:24] /goto tartaruga mineira
[21/4/2022 17:48:10] /goto Flavimir
[21/4/2022 17:48:27] /m hydra
[21/4/2022 17:48:27] /m hydra
[21/4/2022 17:48:28] /m hydra
[21/4/2022 17:48:29] /m hydra
[21/4/2022 17:48:30] /m hydra
[21/4/2022 17:48:30] /m hydra
[21/4/2022 17:48:31] /m hydra
[21/4/2022 17:48:32] /m hydra
[21/4/2022 17:48:33] /m hydra
[21/4/2022 17:48:34] /m hydra
[21/4/2022 17:48:35] /m hydra
[21/4/2022 17:48:35] /m hydra
[21/4/2022 17:48:36] /m hydra
[21/4/2022 17:48:37] /m hydra
[21/4/2022 17:48:38] /m hydra
[21/4/2022 17:48:38] /m hydra
[21/4/2022 17:48:39] /m hydra
[21/4/2022 17:48:40] /m hydra
[21/4/2022 17:48:50] /m hydra
[21/4/2022 17:48:51] /m hydra
[21/4/2022 17:48:51] /m hydra
[21/4/2022 17:48:52] /m hydra
[21/4/2022 17:48:53] /m hydra
[21/4/2022 17:48:54] /m hydra
[21/4/2022 17:48:55] /m hydra
[21/4/2022 17:48:56] /m hydra
[21/4/2022 17:48:56] /m hydra
[21/4/2022 17:48:57] /m hydra
[21/4/2022 17:48:58] /m hydra
[21/4/2022 17:49:0] /m hydra
[21/4/2022 17:49:0] /m hydra
[21/4/2022 17:49:2] /goto Flavimir
[21/4/2022 17:49:2] /goto Flavimir
[21/4/2022 17:49:5] /m hydra
[21/4/2022 17:49:6] /m hydra
[21/4/2022 17:49:6] /m hydra
[21/4/2022 17:49:12] /goto tartaruga mineira
[21/4/2022 17:49:22] /m hydra
[21/4/2022 17:49:23] /m hydra
[21/4/2022 17:49:24] /m hydra
[21/4/2022 17:49:24] /m hydra
[21/4/2022 17:49:25] /m hydra
[21/4/2022 17:49:26] /m hydra
[21/4/2022 17:49:26] /m hydra
[21/4/2022 17:49:27] /m hydra
[21/4/2022 17:49:28] /m hydra
[21/4/2022 17:49:29] /m hydra
[21/4/2022 17:49:30] /m hydra
[21/4/2022 17:49:30] /m hydra
[21/4/2022 17:49:31] /m hydra
[21/4/2022 17:49:32] /m hydra
[21/4/2022 17:49:37] /m hydra
[21/4/2022 17:49:39] /goto tartaruga mineira
[21/4/2022 17:49:48] /m hydra
[21/4/2022 17:49:48] /m hydra
[21/4/2022 17:49:49] /m hydra
[21/4/2022 17:49:49] /m hydra
[21/4/2022 17:49:50] /m hydra
[21/4/2022 17:49:50] /m hydra
[21/4/2022 17:49:51] /m hydra
[21/4/2022 17:49:51] /m hydra
[21/4/2022 17:49:55] /goto tartaruga mineira
[21/4/2022 17:50:6] /m hydra
[21/4/2022 17:50:8] /goto tartaruga mineira
[21/4/2022 17:50:23] /goto Flavimir
[21/4/2022 17:50:30] /goto tartaruga mineira
[21/4/2022 17:50:43] /m hydra
[21/4/2022 17:50:44] /m hydra
[21/4/2022 17:50:46] /m hydra
[21/4/2022 17:50:47] /m hydra
[21/4/2022 17:50:48] /m hydra
[21/4/2022 17:50:56] /m hydra
[21/4/2022 17:50:57] /m hydra
[21/4/2022 17:50:58] /m hydra
[21/4/2022 17:50:59] /m hydra
[21/4/2022 17:51:0] /m hydra
[21/4/2022 17:51:1] /m hydra
[21/4/2022 17:51:2] /m hydra
[21/4/2022 17:51:4] /m hydra
[21/4/2022 17:51:5] /m hydra
[21/4/2022 17:51:6] /m hydra
[21/4/2022 17:51:6] /m hydra
[21/4/2022 17:51:8] /m hydra
[21/4/2022 17:51:9] /m hydra
[21/4/2022 17:51:11] /goto tartaruga mineira
[21/4/2022 17:51:19] /m hydra
[21/4/2022 17:51:20] /m hydra
[21/4/2022 17:51:21] /m hydra
[21/4/2022 17:51:21] /m hydra
[21/4/2022 17:51:22] /m hydra
[21/4/2022 17:51:22] /m hydra
[21/4/2022 17:51:23] /m hydra
[21/4/2022 17:51:24] /m hydra
[21/4/2022 17:51:25] /m hydra
[21/4/2022 17:51:26] /m hydra
[21/4/2022 17:51:26] /m hydra
[21/4/2022 17:51:27] /m hydra
[21/4/2022 17:51:28] /m hydra
[21/4/2022 17:51:28] /m hydra
[21/4/2022 17:51:29] /m hydra
[21/4/2022 17:51:30] /m hydra
[21/4/2022 17:51:31] /m hydra
[21/4/2022 17:51:33] /m hydra
[21/4/2022 17:51:33] /m hydra
[21/4/2022 17:51:34] /m hydra
[21/4/2022 17:51:35] /m hydra
[21/4/2022 17:51:36] /m hydra
[21/4/2022 17:51:37] /m hydra
[21/4/2022 17:51:38] /m hydra
[21/4/2022 17:51:39] /m hydra
[21/4/2022 17:51:40] /m hydra
[21/4/2022 17:51:40] /m hydra
[21/4/2022 17:51:42] /m hydra
[21/4/2022 17:51:42] /m hydra
[21/4/2022 17:51:43] /m hydra
[21/4/2022 17:51:44] /m hydra
[21/4/2022 17:51:45] /m hydra
[21/4/2022 17:51:47] /goto tartaruga mineira
[21/4/2022 17:52:16] /m hydra
[21/4/2022 17:52:18] /m hydra
[21/4/2022 17:52:19] /m hydra
[21/4/2022 17:52:20] /m hydra
[21/4/2022 17:52:22] /m hydra
[21/4/2022 17:52:26] /m hydra
[21/4/2022 17:52:27] /m hydra
[21/4/2022 17:52:28] /goto tartaruga mineira
[21/4/2022 17:52:45] /goto Flavimir
[21/4/2022 17:52:50] /m hydra
[21/4/2022 17:52:51] /m hydra
[21/4/2022 17:52:52] /m hydra
[21/4/2022 17:53:5] /m hydra
[21/4/2022 17:53:6] /m hydra
[21/4/2022 17:53:8] /m hydra
[21/4/2022 17:53:11] /m hydra
[21/4/2022 17:53:11] /m hydra
[21/4/2022 17:53:15] /m hydra
[21/4/2022 17:53:17] /m hydra
[21/4/2022 17:53:18] /m hydra
[21/4/2022 17:53:19] /m hydra
[21/4/2022 17:53:20] /m hydra
[21/4/2022 17:53:21] /m hydra
[21/4/2022 17:53:21] /m hydra
[21/4/2022 17:53:22] /m hydra
[21/4/2022 17:53:23] /m hydra
[21/4/2022 17:53:24] /m hydra
[21/4/2022 17:53:25] /m hydra
[21/4/2022 17:53:25] /m hydra
[21/4/2022 17:53:26] /m hydra
[21/4/2022 17:53:27] /m hydra
[21/4/2022 17:53:28] /m hydra
[21/4/2022 17:53:29] /m hydra
[21/4/2022 17:53:29] /m hydra
[21/4/2022 17:53:30] /m hydra
[21/4/2022 17:53:31] /m hydra
[21/4/2022 17:53:32] /m hydra
[21/4/2022 17:53:33] /m hydra
[21/4/2022 17:53:39] /m hydra
[21/4/2022 17:53:40] /m hydra
[21/4/2022 17:53:41] /m hydra
[21/4/2022 17:53:42] /m hydra
[21/4/2022 17:53:43] /m hydra
[21/4/2022 17:53:44] /m hydra
[21/4/2022 17:53:45] /m hydra
[21/4/2022 17:53:46] /m hydra
[21/4/2022 17:53:46] /m hydra
[21/4/2022 17:53:47] /m hydra
[21/4/2022 17:53:48] /m hydra
[21/4/2022 17:53:49] /m hydra
[21/4/2022 17:53:49] /m hydra
[21/4/2022 17:53:50] /m hydra
[21/4/2022 17:53:51] /m hydra
[21/4/2022 17:54:1] /m hydra
[21/4/2022 17:54:1] /m hydra
